id,coin_id,one_day_trend,day_perc_diff,one_week_trend,symbol_count,name_count,coin_id_count,sentiment_score,social_dominance,block_number
20314961,uniswap,-20,-5.865102639296188,2.857142857142857,37,284,321,0,7.527171682827028e-05,17016360
20310342,neiro,6,26.08695652173913,-0.5714285714285714,29,29,29,0,6.800248560809464e-06,17016370
20305423,dogecoin,201,77.3076923076923,6.285714285714286,378,83,461,0,0.00010810050298390217,17016380
20303516,brett,-5,-33.33333333333333,-2.142857142857143,10,10,10,0,2.3449132968308497e-06,17016390
20311300,pepe,-6,-3.1746031746031744,6.285714285714286,183,183,183,0,4.291191333200455e-05,17016400
20370894,neiro,4,13.793103448275861,-0.8571428571428571,33,33,33,0,5.185388643307486e-06,17016410
20365975,dogecoin,398,86.33405639913232,65.28571428571429,680,179,859,0,0.00013497723771518577,17016420
20364068,brett,44,440.00000000000006,5.714285714285714,54,54,54,0,8.485181416321341e-06,17016430
20366607,ethereum,1512,74.8144482929243,167.71428571428572,2364,1169,3533,0,0.0005551508508122833,17016440
20371852,pepe,183,100,25.142857142857142,366,366,366,0,5.751067404395575e-05,17016450
20375513,uniswap,605,188.4735202492212,86.42857142857143,143,783,926,0,0.00014550514799099187,17016460
20472608,ethereum,-240,-6.793093688083782,185.42857142857142,2231,1062,3293,0,0.0005597901050596662,17016470
20481514,uniswap,-247,-26.673866090712746,67.57142857142857,68,611,679,0,0.00011542589776359349,17016480
20470069,brett,12,22.22222222222222,6.857142857142857,66,66,66,0,1.1219601255371383e-05,17016490
20471976,dogecoin,-458,-53.317811408614666,19.857142857142858,336,65,401,0,6.816757732430189e-05,17016500
20477853,pepe,-165,-45.08196721311475,10.428571428571429,201,201,201,0,3.416878564135831e-05,17016510
20476895,neiro,34,103.03030303030303,6.142857142857143,67,67,67,0,1.1389595213786101e-05,17016520
20545880,brett,-32,-48.484848484848484,0.8571428571428571,34,34,34,0,4.836344503060624e-06,17016530
20557320,uniswap,33,4.860088365243005,72.57142857142857,55,657,712,0,0.00010127874371115188,17016540
20553661,pepe,31,15.422885572139302,14.285714285714286,232,232,232,0,3.300093896206073e-05,17016550
20548416,ethereum,-442,-13.422411175220164,99.71428571428571,1831,1020,2851,0,0.0004055417111242894,17016560
20552703,neiro,25,37.3134328358209,9.142857142857142,92,92,92,0,1.3086579243575805e-05,17016570
20547785,dogecoin,-37,-9.226932668329177,27.571428571428573,309,55,364,0,5.1777335268060793e-05,17016580
20608293,dogecoin,28,7.6923076923076925,27,300,92,392,0,8.309121359168765e-05,17016590
20613211,neiro,-23,-25,2.857142857142857,69,69,69,0,1.462574933118992e-05,17016600
20606388,brett,2,5.88235294117647,3.142857142857143,36,36,36,0,7.630825738012131e-06,17016610
20614169,pepe,-28,-12.068965517241379,-10.714285714285714,204,204,204,0,4.3241345848735414e-05,17016620
20617828,uniswap,-486,-68.25842696629213,-7.142857142857143,27,199,226,0,4.790462824418727e-05,17016630
20608924,ethereum,162,5.682216766047001,149.14285714285714,2293,720,3013,0,0.0006386577207952932,17016640
20668801,dogecoin,55,14.030612244897958,33,384,63,447,0,7.029609438359368e-05,17016650
20674677,pepe,35,17.15686274509804,2.5714285714285716,239,239,239,0,3.7585607511585885e-05,17016660
20666896,brett,-5,-13.88888888888889,1.5714285714285714,31,31,31,0,4.875120639578085e-06,17016670
20669432,ethereum,-44,-1.4603385330235645,137,2246,723,2969,0,0.0004669107477066882,17016680
20673719,neiro,-34,-49.275362318840585,1.2857142857142858,35,35,35,0,5.504168464039774e-06,17016690
20678336,uniswap,47,20.79646017699115,-4.142857142857143,26,247,273,0,4.293251401951023e-05,17016700
20738949,uniswap,60,21.978021978021978,-1.1428571428571428,39,294,333,0,5.553278285281078e-05,17016710
20730054,ethereum,-292,-9.83496126641967,104.57142857142857,1963,714,2677,0,0.0004464302093002236,17016720
20727517,brett,-18,-58.06451612903226,-0.2857142857142857,13,13,13,0,2.167946477737358e-06,17016730
20735292,pepe,-11,-4.602510460251046,5.571428571428571,228,228,228,0,3.802244591723981e-05,17016740
20729425,dogecoin,165,36.91275167785235,50.285714285714285,507,105,612,0,0.00010206024956732791,17016750
20734338,neiro,85,242.85714285714283,13.857142857142858,120,120,120,0,2.0011813640652532e-05,17016760
20805005,dogecoin,571,93.30065359477125,103.14285714285714,1035,148,1183,0,0.0001830426956758136,17016770
20805634,ethereum,530,19.798281658573032,169.42857142857142,2332,875,3207,0,0.0004962112637635961,17016780
20809918,neiro,-4,-3.3333333333333335,12.428571428571429,116,116,116,0,1.7948396194754333e-05,17016790
20814529,uniswap,28,8.408408408408409,5.714285714285714,45,316,361,0,5.585664677850271e-05,17016800
20803097,brett,49,376.9230769230769,7.428571428571429,62,62,62,0,9.593108310989385e-06,17016810
20810872,pepe,164,71.9298245614035,29.857142857142858,392,392,392,0,6.0653200933997404e-05,17016820
20880585,dogecoin,1050,88.75739644970415,196.28571428571428,2021,212,2233,0,0.0003954435972227215,17016830
20885498,neiro,26,22.413793103448278,15.571428571428571,142,142,142,0,2.5146883477665228e-05,17016840
20886452,pepe,229,58.41836734693877,36.42857142857143,621,621,621,0,0.00010997334253260639,17016850
20890109,uniswap,68,18.83656509695291,-71,117,312,429,0,7.597192261914354e-05,17016860
20878677,brett,-31,-50,-3.2857142857142856,31,31,31,0,5.489812590194522e-06,17016870
20881214,ethereum,-224,-6.984720922980979,-78.57142857142857,2094,889,2983,0,0.0005282616437596858,17016880
20946194,neiro,-42,-29.577464788732392,4.714285714285714,100,100,100,0,5.2100890247911663e-05,17016890
20950838,uniswap,1315,306.5268065268065,152.14285714285714,27,1717,1744,0,0.0009086395259235795,17016900
20947154,pepe,128,20.611916264090176,78.28571428571429,749,749,749,0,0.0003902356679568584,17016910
20939347,brett,69,222.5806451612903,4.857142857142857,100,100,100,0,5.2100890247911663e-05,17016920
20941895,ethereum,-386,-12.93999329534026,-99.42857142857143,1673,924,2597,0,0.001353060119738266,17016930
20941262,dogecoin,-1146,-51.32109270040305,98,969,118,1087,0,0.0005663366769947998,17016940
21002022,dogecoin,-186,-17.111315547378105,76.71428571428571,775,126,901,0,0.00048369891701906183,17016950
21000107,brett,-3,-3,9,97,97,97,0,5.207413424067591e-05,17016960
21007914,pepe,-368,-49.13217623497997,21.285714285714285,381,381,381,0,0.000204538609749459,17016970
21011598,uniswap,-370,-21.21559633027523,94.57142857142857,31,1343,1374,0,0.0007376274272854505,17016980
21006954,neiro,-1,-1,1,99,99,99,0,5.3147827730174385e-05,17016990
21002655,ethereum,-180,-6.9310743165190605,-62,1554,863,2417,0,0.001297558582058904,17017000
21063415,ethereum,6,0.24824162184526274,-84.28571428571429,1548,875,2423,0,0.0013913077431472495,17017010
21067714,neiro,2,2.0202020202020203,4.571428571428571,101,101,101,0,5.799508132805291e-05,17017020
21072358,uniswap,-462,-33.624454148471614,98,37,875,912,0,0.0005236783581305371,17017030
21060867,brett,-39,-40.20618556701031,3.142857142857143,58,58,58,0,3.3304106109178896e-05,17017040
21062782,dogecoin,-189,-20.97669256381798,45.714285714285715,584,128,712,0,0.000408836612926472,17017050
21068674,pepe,-88,-23.097112860892388,12.714285714285714,293,293,293,0,0.00016824315672395548,17017060
21137073,brett,48,82.75862068965517,10.714285714285714,106,106,106,0,2.0254484218603974e-05,17017070
21138999,dogecoin,79,11.095505617977528,49.142857142857146,676,115,791,0,0.00015114431148033718,17017080
21139636,ethereum,26,1.0730499380932728,-74.28571428571429,1539,910,2449,0,0.00046795501746567104,17017090
21148631,uniswap,996,109.21052631578947,233.57142857142858,27,1881,1908,0,0.00036458071593487154,17017100
21144924,pepe,-3,-1.023890784982935,7.285714285714286,290,290,290,0,5.54132115414637e-05,17017110
21143959,neiro,-25,-24.752475247524753,5.857142857142857,76,76,76,0,1.4522083024659453e-05,17017120
21225001,uniswap,-191,-10.0104821802935,197.71428571428572,43,1674,1717,0,0.0009169985467949646,17017130
21221294,pepe,-65,-22.413793103448278,-0.42857142857142855,225,225,225,0,0.00012016579675530985,17017140
21215369,dogecoin,-65,-8.217446270543615,16.285714285714285,577,149,726,0,0.0003877349708637998,17017150
21220329,neiro,4,5.263157894736842,-5.714285714285714,80,80,80,0,4.272561662411017e-05,17017160
21213443,brett,-25,-23.58490566037736,9.714285714285714,81,81,81,0,4.325968683191155e-05,17017170
21216006,ethereum,68,2.7766435279706005,-22.857142857142858,1636,881,2517,0,0.0013442547130360662,17017180
21276465,dogecoin,-232,-31.955922865013775,-98.42857142857143,442,52,494,0,0.00017996763497026163,17017190
21282390,pepe,23,10.222222222222223,-20.571428571428573,248,248,248,0,9.034812443851191e-05,17017200
21281425,neiro,17,21.25,-2.7142857142857144,97,97,97,0,3.533777447796635e-05,17017210
21277102,ethereum,-118,-4.688120778704807,-115.42857142857143,1412,987,2399,0,0.0008739723811612502,17017220
21274539,brett,-40,-49.382716049382715,-3,41,41,41,0,1.4936585088624953e-05,17017230
21286097,uniswap,-691,-40.24461269656378,95,26,1000,1026,0,0.0003737789341690049,17017240
21359122,pepe,7,2.82258064516129,-52.285714285714285,255,255,255,0,0.00013511573059724863,17017250
21362867,uniswap,599,58.38206627680312,170.85714285714286,34,1591,1625,0,0.0008610316165510942,17017260
21351214,brett,7,17.073170731707318,2.4285714285714284,48,48,48,0,2.543354928889386e-05,17017270
21358150,neiro,-20,-20.618556701030926,-9.285714285714286,77,77,77,0,4.079965198426723e-05,17017280
21353154,dogecoin,-138,-27.93522267206478,-268.14285714285717,272,84,356,0,0.0001886321572259628,17017290
21353794,ethereum,260,10.837849103793246,-46.285714285714285,1652,1007,2659,0,0.0014089126574826827,17017300
21415366,ethereum,1748,65.73899962391877,258.57142857142856,2809,1598,4407,0,0.001957396533804731,17017310
21414726,dogecoin,81,22.752808988764045,-92.85714285714286,357,80,437,0,0.00019409627530580156,17017320
21424439,uniswap,820,50.46153846153846,100.14285714285714,36,2409,2445,0,0.0010859619979924138,17017330
21412786,brett,-10,-20.833333333333336,-8.857142857142858,38,38,38,0,1.687793698311318e-05,17017340
21419722,neiro,-6,-7.792207792207792,-4.142857142857143,71,71,71,0,3.153509278423778e-05,17017350
21420694,pepe,-15,-5.88235294117647,-72.71428571428571,240,240,240,0,0.00010659749673545166,17017360
21486011,uniswap,-304,-12.433537832310838,109.57142857142857,47,2094,2141,0,0.0008081572165872665,17017370
21481294,neiro,10,14.084507042253522,-2.5714285714285716,81,81,81,0,3.057484098251685e-05,17017380
21474358,brett,21,55.26315789473685,-5.428571428571429,59,59,59,0,2.2270563184796225e-05,17017390
21476298,dogecoin,49,11.212814645308924,-59.285714285714285,405,81,486,0,0.0001834490458951011,17017400
21476938,ethereum,-1023,-23.21307011572498,138.14285714285714,2220,1164,3384,0,0.0012773489121584818,17017410
21482266,pepe,3,1.25,-19.714285714285715,243,243,243,0,9.172452294755056e-05,17017420
21554270,ethereum,-204,-6.028368794326241,108.14285714285714,2093,1087,3180,0,0.0014308835976193338,17017430
21563422,uniswap,-214,-9.995329285380663,145,85,1842,1927,0,0.000867079463085678,17017440
21551677,brett,-11,-18.64406779661017,-1.4285714285714286,48,48,48,0,2.1598242982933337e-05,17017450
21559655,pepe,4,1.646090534979424,-6.571428571428571,247,247,247,0,0.00011114095868301113,17017460
21558672,neiro,2,2.4691358024691357,-2.5714285714285716,83,83,83,0,3.734696182465556e-05,17017470
21553624,dogecoin,128,26.337448559670783,-14,552,62,614,0,0.00027627752482335563,17017480
21646858,dogecoin,434,70.68403908794788,36.714285714285715,814,234,1048,0,0.00021418825512600726,17017490
21656705,uniswap,2241,116.29475869226778,322.85714285714283,88,4080,4168,0,0.0008518479459591587,17017500
21647510,ethereum,2886,90.75471698113208,516.7142857142857,3722,2344,6066,0,0.0012397575912159926,17017510
21651937,neiro,48,57.831325301204814,7.857142857142857,131,131,131,0,2.6773531890750908e-05,17017520
21644896,brett,21,43.75,-5.285714285714286,69,69,69,0,1.4102089316502387e-05,17017530
21652919,pepe,179,72.46963562753037,19.428571428571427,426,426,426,0,8.706507317144952e-05,17017540
21637319,pepe,12,4.8582995951417,-4.428571428571429,259,259,259,0,0.0001267864529409317,17017550
21641105,uniswap,203,10.534509600415152,31.714285714285715,60,2070,2130,0,0.0010426839566184732,17017560
21631910,ethereum,34,1.069182389937107,109.28571428571429,2020,1194,3214,0,0.0015733268716299402,17017570
21636337,neiro,-61,-73.49397590361446,-7.714285714285714,22,22,22,0,1.0769505655214277e-05,17017580
21629296,brett,-28,-58.333333333333336,-12.285714285714286,20,20,20,0,9.790459686558434e-06,17017590
21631258,dogecoin,-173,-28.175895765472315,-50,320,121,441,0,0.00021587963608861346,17017600
21678058,dogecoin,-182,-41.269841269841265,-66.71428571428571,185,74,259,0,0.00020722105365905176,17017610
21687905,uniswap,-1501,-70.46948356807512,-155.42857142857142,18,611,629,0,0.00050325113031484,17017620
21684119,pepe,-109,-42.084942084942085,-10.714285714285714,150,150,150,0,0.00012001219323883306,17017630
21683137,neiro,-10,-45.45454545454545,-9.714285714285714,12,12,12,0,9.600975459106645e-06,17017640
21676096,brett,-4,-20,-9.285714285714286,16,16,16,0,1.2801300612142194e-05,17017650
21678710,ethereum,-1152,-35.8431860609832,-65,1135,927,2062,0,0.0016497676163898251,17017660
21740458,dogecoin,151,58.301158301158296,-12,327,83,410,0,0.0001409834385723123,17017670
21738496,brett,3,18.75,-3.142857142857143,19,19,19,0,6.533378860668131e-06,17017680
21746519,pepe,29,19.333333333333332,-9.857142857142858,179,179,179,0,6.155130610839976e-05,17017690
21745537,neiro,6,50,-11.285714285714286,18,18,18,0,6.189516815369808e-06,17017700
21750305,uniswap,51,8.108108108108109,-49.42857142857143,52,628,680,0,0.00023382619080285943,17017710
21741110,ethereum,604,29.29194956353055,38.142857142857146,1713,953,2666,0,0.0009167362127653283,17017720
21824519,pepe,52,29.05027932960894,-3.4285714285714284,231,231,231,0,5.908467857551188e-05,17017730
21816496,brett,20,105.26315789473684,-1.2857142857142858,39,39,39,0,9.97533534391759e-06,17017740
21823537,neiro,-5,-27.77777777777778,-9.142857142857142,13,13,13,0,3.3251117813058636e-06,17017750
21819110,ethereum,161,6.03900975243811,24,1826,1001,2827,0,0.0007230839235193597,17017760
21828305,uniswap,1412,207.64705882352942,66.71428571428571,121,1971,2092,0,0.0005350872189609128,17017770
21818458,dogecoin,55,13.414634146341465,15.571428571428571,362,103,465,0,0.00011893669063901743,17017780
21901537,neiro,-6,-46.15384615384615,-9.142857142857142,7,7,7,0,3.7615742295624266e-06,17017790
21896458,dogecoin,-298,-64.08602150537635,-38.57142857142857,115,52,167,0,8.97404137624179e-05,17017800
21897110,ethereum,-1601,-56.63247258577998,-454.42857142857144,719,507,1226,0,0.0006588128579205051,17017810
21902519,pepe,-154,-66.66666666666666,-23.285714285714285,77,77,77,0,4.13773165251867e-05,17017820
21906305,uniswap,-330,-15.77437858508604,-97.57142857142857,15,1747,1762,0,0.0009468419703555709,17017830
21894496,brett,-28,-71.7948717948718,-3.857142857142857,11,11,11,0,5.9110452178838135e-06,17017840
